"","id",".pred_class"
"99921",399814,"3"
"99922",399815,"1"
"99923",399817,"3"
"99924",399818,"1"
"99925",399820,"3"
"99926",399823,"1"
"99927",399829,"1"
"99928",399834,"1"
"99929",399847,"3"
"99930",399851,"3"
"99931",399855,"1"
"99932",399856,"3"
"99933",399861,"1"
"99934",399862,"3"
"99935",399864,"1"
"99936",399865,"1"
"99937",399866,"1"
"99938",399884,"3"
"99939",399885,"3"
"99940",399889,"1"
"99941",399891,"3"
"99942",399893,"1"
"99943",399896,"1"
"99944",399898,"1"
"99945",399901,"3"
"99946",399906,"3"
"99947",399909,"3"
"99948",399911,"3"
"99949",399912,"1"
"99950",399913,"1"
"99951",399917,"1"
"99952",399920,"3"
"99953",399924,"3"
"99954",399927,"1"
"99955",399928,"1"
"99956",399941,"1"
"99957",399945,"1"
"99958",399947,"3"
"99959",399948,"1"
"99960",399951,"3"
"99961",399964,"1"
"99962",399973,"1"
"99963",399985,"1"
"99964",399986,"1"
"99965",399992,"1"
"99966",399995,"3"
"99967",399996,"1"
"99968",399999,"1"
"99969",400004,"3"
"99970",400008,"3"
"99971",400009,"1"
"99972",400010,"1"
"99973",400013,"3"
"99974",400019,"1"
"99975",400025,"3"
"99976",400028,"3"
"99977",400029,"3"
"99978",400030,"1"
"99979",400032,"3"
"99980",400035,"3"
"99981",400043,"1"
"99982",400050,"3"
"99983",400051,"3"
"99984",400052,"1"
"99985",400054,"1"
"99986",400059,"1"
"99987",400060,"3"
"99988",400062,"3"
"99989",400063,"1"
"99990",400064,"1"
"99991",400068,"3"
"99992",400070,"1"
"99993",400072,"1"
"99994",400078,"1"
"99995",400079,"1"
"99996",400082,"3"
"99997",400084,"3"
"99998",400085,"1"
"99999",400086,"1"
"100000",400088,"1"
"100001",400091,"1"
"100002",400093,"3"
"100003",400098,"1"
"100004",400115,"1"
"100005",400116,"1"
"100006",400123,"1"
"100007",400132,"1"
"100008",400141,"1"
"100009",400146,"1"
"100010",400152,"1"
"100011",400157,"3"
"100012",400161,"1"
"100013",400167,"1"
"100014",400169,"3"
"100015",400178,"1"
"100016",400181,"1"
"100017",400188,"1"
"100018",400193,"1"
"100019",400200,"1"
"100020",400208,"1"
"100021",400210,"1"
"100022",400216,"3"
"100023",400219,"3"
"100024",400221,"3"
"100025",400238,"1"
"100026",400239,"3"
"100027",400240,"1"
"100028",400242,"3"
"100029",400244,"1"
"100030",400246,"1"
"100031",400254,"1"
"100032",400255,"1"
"100033",400258,"1"
"100034",400263,"3"
"100035",400264,"1"
"100036",400270,"1"
"100037",400271,"1"
"100038",400277,"1"
"100039",400278,"1"
"100040",400280,"3"
"100041",400284,"3"
"100042",400285,"3"
"100043",400288,"1"
"100044",400290,"1"
"100045",400292,"3"
"100046",400295,"1"
"100047",400301,"1"
"100048",400303,"1"
"100049",400307,"1"
"100050",400310,"1"
"100051",400312,"1"
"100052",400318,"1"
"100053",400321,"1"
"100054",400322,"1"
"100055",400324,"1"
"100056",400328,"1"
"100057",400331,"1"
"100058",400333,"1"
"100059",400334,"3"
"100060",400335,"3"
"100061",400336,"1"
"100062",400339,"1"
"100063",400344,"1"
"100064",400347,"3"
"100065",400348,"3"
"100066",400352,"1"
"100067",400357,"1"
"100068",400369,"1"
"100069",400370,"3"
"100070",400375,"1"
"100071",400378,"1"
"100072",400388,"3"
"100073",400389,"3"
"100074",400392,"3"
"100075",400393,"1"
"100076",400395,"1"
"100077",400398,"3"
"100078",400402,"3"
"100079",400414,"3"
"100080",400421,"1"
"100081",400422,"1"
"100082",400427,"3"
"100083",400429,"1"
"100084",400432,"1"
"100085",400434,"1"
"100086",400436,"3"
"100087",400437,"1"
"100088",400438,"3"
"100089",400445,"3"
"100090",400446,"1"
"100091",400448,"1"
"100092",400451,"3"
"100093",400461,"3"
"100094",400462,"1"
"100095",400463,"1"
"100096",400466,"1"
"100097",400476,"3"
"100098",400477,"1"
"100099",400478,"1"
"100100",400482,"1"
"100101",400485,"1"
"100102",400488,"1"
"100103",400492,"3"
"100104",400497,"3"
"100105",400502,"3"
"100106",400507,"1"
"100107",400516,"3"
"100108",400521,"1"
"100109",400524,"3"
"100110",400528,"3"
"100111",400529,"3"
"100112",400531,"3"
"100113",400539,"3"
"100114",400546,"3"
"100115",400554,"1"
"100116",400561,"3"
"100117",400565,"1"
"100118",400568,"1"
"100119",400571,"1"
"100120",400572,"1"
"100121",400573,"3"
"100122",400575,"1"
"100123",400587,"3"
"100124",400589,"3"
"100125",400590,"1"
"100126",400595,"1"
"100127",400597,"3"
"100128",400603,"1"
"100129",400604,"3"
"100130",400609,"1"
"100131",400611,"3"
"100132",400616,"3"
"100133",400619,"3"
"100134",400622,"1"
"100135",400633,"3"
"100136",400642,"1"
"100137",400643,"3"
"100138",400649,"1"
"100139",400651,"1"
"100140",400661,"3"
"100141",400662,"3"
"100142",400663,"1"
"100143",400665,"1"
"100144",400666,"1"
"100145",400669,"3"
"100146",400670,"3"
"100147",400672,"3"
"100148",400679,"3"
"100149",400681,"1"
"100150",400682,"3"
"100151",400683,"1"
"100152",400689,"1"
"100153",400692,"1"
"100154",400694,"1"
"100155",400695,"1"
"100156",400698,"3"
"100157",400713,"1"
"100158",400715,"3"
"100159",400716,"1"
"100160",400718,"3"
"100161",400722,"3"
"100162",400725,"3"
"100163",400727,"1"
"100164",400728,"1"
"100165",400729,"1"
"100166",400731,"3"
"100167",400734,"1"
"100168",400737,"3"
"100169",400743,"1"
"100170",400748,"3"
"100171",400755,"3"
"100172",400758,"1"
"100173",400762,"1"
"100174",400766,"1"
"100175",400768,"3"
"100176",400770,"1"
"100177",400772,"1"
"100178",400774,"1"
"100179",400775,"1"
"100180",400780,"3"
"100181",400782,"3"
"100182",400784,"3"
"100183",400785,"1"
"100184",400786,"3"
"100185",400799,"1"
"100186",400801,"3"
"100187",400802,"1"
"100188",400803,"3"
"100189",400812,"1"
"100190",400815,"3"
"100191",400816,"1"
"100192",400817,"1"
"100193",400822,"1"
"100194",400829,"1"
"100195",400830,"1"
"100196",400831,"1"
"100197",400834,"1"
"100198",400837,"3"
"100199",400844,"3"
"100200",400854,"1"
"100201",400856,"3"
"100202",400857,"3"
"100203",400864,"1"
"100204",400866,"1"
"100205",400870,"1"
"100206",400882,"1"
"100207",400887,"3"
"100208",400888,"1"
"100209",400892,"1"
"100210",400900,"1"
"100211",400903,"1"
"100212",400904,"1"
"100213",400907,"1"
"100214",400908,"1"
"100215",400909,"1"
"100216",400910,"1"
"100217",400912,"3"
"100218",400914,"3"
"100219",400916,"1"
"100220",400922,"1"
"100221",400939,"3"
"100222",400941,"1"
"100223",400951,"3"
"100224",400955,"1"
"100225",400956,"3"
"100226",400957,"3"
"100227",400962,"1"
"100228",400972,"1"
"100229",400973,"1"
"100230",400976,"1"
"100231",400978,"1"
"100232",400989,"3"
"100233",400991,"1"
"100234",400998,"3"
"100235",401001,"3"
"100236",401004,"1"
"100237",401006,"1"
"100238",401007,"3"
"100239",401011,"3"
"100240",401017,"3"
"100241",401021,"3"
"100242",401022,"3"
"100243",401029,"1"
"100244",401037,"3"
"100245",401038,"3"
"100246",401039,"1"
"100247",401041,"3"
"100248",401044,"3"
"100249",401048,"1"
"100250",401050,"3"
"100251",401052,"3"
"100252",401054,"1"
"100253",401057,"1"
"100254",401058,"1"
"100255",401059,"3"
"100256",401060,"3"
"100257",401062,"1"
"100258",401066,"3"
"100259",401070,"3"
"100260",401072,"3"
"100261",401077,"1"
"100262",401079,"1"
"100263",401090,"3"
"100264",401093,"3"
"100265",401095,"3"
"100266",401097,"1"
"100267",401112,"3"
"100268",401119,"1"
"100269",401120,"1"
"100270",401121,"1"
"100271",401124,"1"
"100272",401127,"3"
"100273",401129,"3"
"100274",401131,"3"
"100275",401132,"3"
"100276",401137,"3"
"100277",401149,"1"
"100278",401164,"3"
"100279",401167,"3"
"100280",401170,"3"
"100281",401171,"1"
"100282",401175,"1"
"100283",401176,"1"
"100284",401184,"1"
"100285",401186,"1"
"100286",401188,"1"
"100287",401193,"1"
"100288",401194,"1"
"100289",401196,"1"
"100290",401197,"3"
"100291",401201,"3"
"100292",401214,"3"
"100293",401215,"3"
"100294",401216,"1"
"100295",401219,"3"
"100296",401225,"1"
"100297",401232,"1"
"100298",401233,"1"
"100299",401237,"3"
"100300",401242,"1"
"100301",401254,"1"
"100302",401256,"3"
"100303",401257,"3"
"100304",401258,"3"
"100305",401260,"1"
"100306",401261,"1"
"100307",401264,"3"
"100308",401265,"3"
"100309",401266,"3"
"100310",401272,"1"
"100311",401273,"1"
"100312",401283,"1"
"100313",401291,"1"
"100314",401293,"1"
"100315",401294,"3"
"100316",401300,"3"
"100317",401306,"3"
"100318",401308,"1"
"100319",401315,"3"
"100320",401324,"3"
"100321",401327,"1"
"100322",401332,"3"
"100323",401334,"3"
"100324",401338,"3"
"100325",401339,"1"
"100326",401344,"3"
"100327",401345,"3"
"100328",401347,"1"
"100329",401352,"1"
"100330",401355,"1"
"100331",401356,"1"
"100332",401358,"1"
"100333",401361,"1"
"100334",401362,"1"
"100335",401370,"1"
"100336",401373,"3"
"100337",401378,"1"
"100338",401379,"1"
"100339",401381,"1"
"100340",401396,"3"
"100341",401399,"1"
"100342",401401,"1"
"100343",401402,"1"
"100344",401404,"1"
"100345",401405,"1"
"100346",401407,"3"
"100347",401415,"1"
"100348",401419,"1"
"100349",401422,"1"
"100350",401425,"1"
"100351",401429,"1"
"100352",401433,"3"
"100353",401436,"1"
"100354",401441,"1"
"100355",401452,"1"
"100356",401455,"1"
"100357",401457,"3"
"100358",401462,"1"
"100359",401464,"3"
"100360",401468,"3"
"100361",401470,"1"
"100362",401471,"1"
"100363",401477,"3"
"100364",401479,"3"
"100365",401482,"3"
"100366",401489,"1"
"100367",401490,"1"
"100368",401503,"3"
"100369",401509,"3"
"100370",401512,"3"
"100371",401518,"1"
"100372",401523,"3"
"100373",401526,"1"
"100374",401527,"3"
"100375",401531,"1"
"100376",401533,"3"
"100377",401534,"1"
"100378",401546,"1"
"100379",401548,"3"
"100380",401549,"3"
"100381",401550,"3"
"100382",401553,"3"
"100383",401559,"1"
"100384",401560,"1"
"100385",401563,"1"
"100386",401568,"3"
"100387",401570,"3"
"100388",401575,"1"
"100389",401576,"3"
"100390",401579,"1"
"100391",401588,"3"
"100392",401592,"1"
"100393",401593,"3"
"100394",401597,"3"
"100395",401600,"1"
"100396",401601,"1"
"100397",401610,"3"
"100398",401614,"1"
"100399",401616,"3"
"100400",401621,"3"
"100401",401625,"3"
"100402",401629,"1"
"100403",401637,"3"
"100404",401642,"1"
"100405",401645,"1"
"100406",401647,"1"
"100407",401654,"3"
"100408",401655,"1"
"100409",401658,"3"
"100410",401661,"1"
"100411",401665,"3"
"100412",401667,"1"
"100413",401669,"1"
"100414",401672,"1"
"100415",401679,"1"
"100416",401682,"1"
"100417",401686,"1"
"100418",401690,"3"
"100419",401694,"1"
"100420",401700,"1"
"100421",401701,"3"
"100422",401704,"3"
"100423",401705,"1"
"100424",401708,"1"
"100425",401709,"3"
"100426",401711,"1"
"100427",401713,"1"
"100428",401722,"1"
"100429",401723,"1"
"100430",401726,"1"
"100431",401728,"3"
"100432",401731,"3"
"100433",401733,"1"
"100434",401738,"3"
"100435",401741,"1"
"100436",401744,"1"
"100437",401746,"1"
"100438",401751,"3"
"100439",401754,"1"
"100440",401755,"3"
"100441",401758,"3"
"100442",401765,"1"
"100443",401767,"3"
"100444",401771,"1"
"100445",401773,"3"
"100446",401776,"1"
"100447",401777,"1"
"100448",401781,"3"
"100449",401786,"3"
"100450",401791,"1"
"100451",401792,"3"
"100452",401794,"1"
"100453",401795,"1"
"100454",401796,"3"
"100455",401797,"1"
"100456",401798,"1"
"100457",401800,"1"
"100458",401803,"1"
"100459",401804,"1"
"100460",401815,"1"
"100461",401827,"1"
"100462",401828,"3"
"100463",401833,"1"
"100464",401840,"3"
"100465",401841,"3"
"100466",401843,"1"
"100467",401846,"1"
"100468",401853,"3"
"100469",401855,"1"
"100470",401856,"3"
"100471",401859,"1"
"100472",401865,"1"
"100473",401868,"3"
"100474",401869,"1"
"100475",401870,"3"
"100476",401876,"3"
"100477",401877,"3"
"100478",401878,"1"
"100479",401880,"1"
"100480",401881,"3"
"100481",401883,"1"
"100482",401886,"1"
"100483",401891,"3"
"100484",401892,"1"
"100485",401893,"1"
"100486",401898,"1"
"100487",401899,"3"
"100488",401903,"3"
"100489",401905,"1"
"100490",401909,"3"
"100491",401912,"1"
"100492",401914,"3"
"100493",401916,"1"
"100494",401918,"1"
"100495",401919,"1"
"100496",401922,"3"
"100497",401929,"3"
"100498",401936,"1"
"100499",401939,"3"
"100500",401942,"3"
"100501",401944,"1"
"100502",401947,"1"
"100503",401949,"3"
"100504",401951,"1"
"100505",401954,"3"
"100506",401955,"1"
"100507",401957,"1"
"100508",401960,"3"
"100509",401963,"1"
"100510",401970,"3"
"100511",401979,"3"
"100512",401980,"1"
"100513",401982,"1"
"100514",401987,"1"
"100515",401990,"1"
"100516",401998,"1"
"100517",402000,"1"
"100518",402002,"3"
"100519",402006,"3"
"100520",402012,"3"
"100521",402013,"1"
"100522",402016,"1"
"100523",402021,"1"
"100524",402024,"3"
"100525",402025,"1"
"100526",402027,"3"
"100527",402034,"1"
"100528",402035,"3"
"100529",402037,"1"
"100530",402038,"3"
"100531",402042,"3"
"100532",402044,"3"
"100533",402048,"1"
"100534",402052,"3"
"100535",402053,"1"
"100536",402055,"1"
"100537",402057,"1"
"100538",402061,"3"
"100539",402073,"3"
"100540",402074,"3"
"100541",402080,"1"
"100542",402082,"1"
"100543",402087,"1"
"100544",402089,"3"
"100545",402095,"1"
"100546",402097,"3"
"100547",402099,"3"
"100548",402103,"3"
"100549",402104,"3"
"100550",402106,"1"
"100551",402108,"1"
"100552",402110,"3"
"100553",402113,"1"
"100554",402115,"1"
"100555",402120,"1"
"100556",402121,"1"
"100557",402131,"1"
"100558",402139,"3"
"100559",402146,"1"
"100560",402156,"1"
"100561",402158,"1"
"100562",402160,"3"
"100563",402161,"1"
"100564",402163,"1"
"100565",402166,"1"
"100566",402168,"1"
"100567",402172,"3"
"100568",402189,"1"
"100569",402198,"1"
"100570",402204,"1"
"100571",402205,"1"
"100572",402206,"1"
"100573",402207,"1"
"100574",402218,"3"
"100575",402224,"1"
"100576",402237,"3"
"100577",402239,"1"
"100578",402241,"1"
"100579",402244,"3"
"100580",402263,"3"
"100581",402266,"3"
"100582",402267,"3"
"100583",402270,"1"
"100584",402273,"3"
"100585",402275,"1"
"100586",402280,"3"
"100587",402287,"3"
"100588",402289,"1"
"100589",402291,"1"
"100590",402294,"1"
"100591",402296,"3"
"100592",402299,"1"
"100593",402302,"1"
"100594",402305,"3"
"100595",402306,"1"
"100596",402307,"1"
"100597",402314,"1"
"100598",402318,"1"
"100599",402324,"1"
"100600",402326,"3"
"100601",402332,"3"
"100602",402336,"1"
"100603",402342,"1"
"100604",402343,"1"
"100605",402363,"3"
"100606",402365,"1"
"100607",402369,"3"
"100608",402372,"3"
"100609",402374,"3"
"100610",402376,"1"
"100611",402379,"1"
"100612",402392,"1"
"100613",402396,"3"
"100614",402404,"3"
"100615",402407,"1"
"100616",402411,"1"
"100617",402413,"1"
"100618",402414,"1"
"100619",402417,"1"
"100620",402422,"1"
"100621",402434,"3"
"100622",402439,"1"
"100623",402447,"1"
"100624",402451,"3"
"100625",402452,"1"
"100626",402453,"1"
"100627",402454,"1"
"100628",402457,"1"
"100629",402465,"3"
"100630",402471,"1"
"100631",402476,"1"
"100632",402478,"3"
"100633",402480,"3"
"100634",402486,"1"
"100635",402490,"1"
"100636",402494,"3"
"100637",402495,"3"
"100638",402496,"3"
"100639",402497,"3"
"100640",402504,"1"
"100641",402507,"1"
"100642",402509,"1"
"100643",402512,"1"
"100644",402513,"3"
"100645",402521,"1"
"100646",402528,"3"
"100647",402532,"3"
"100648",402539,"1"
"100649",402540,"1"
"100650",402544,"1"
"100651",402545,"1"
"100652",402552,"3"
"100653",402553,"1"
"100654",402554,"3"
"100655",402556,"3"
"100656",402559,"3"
"100657",402561,"1"
"100658",402562,"1"
"100659",402565,"1"
"100660",402567,"3"
"100661",402569,"3"
"100662",402572,"3"
"100663",402573,"3"
"100664",402577,"3"
"100665",402578,"1"
"100666",402585,"3"
"100667",402590,"3"
"100668",402596,"1"
"100669",402597,"3"
"100670",402599,"1"
"100671",402600,"3"
"100672",402604,"1"
"100673",402606,"1"
"100674",402607,"3"
"100675",402608,"1"
"100676",402610,"3"
"100677",402612,"1"
"100678",402614,"1"
"100679",402615,"1"
"100680",402616,"1"
"100681",402617,"1"
"100682",402621,"1"
"100683",402629,"1"
"100684",402630,"1"
"100685",402652,"3"
"100686",402660,"1"
"100687",402667,"1"
"100688",402668,"3"
"100689",402679,"1"
"100690",402680,"1"
"100691",402688,"3"
"100692",402690,"1"
"100693",402691,"3"
"100694",402692,"1"
"100695",402702,"1"
"100696",402705,"1"
"100697",402717,"1"
"100698",402720,"3"
"100699",402724,"1"
"100700",402725,"3"
"100701",402726,"3"
"100702",402727,"1"
"100703",402738,"1"
"100704",402739,"3"
"100705",402742,"1"
"100706",402744,"3"
"100707",402745,"3"
"100708",402748,"1"
"100709",402756,"1"
"100710",402757,"3"
"100711",402763,"1"
"100712",402765,"1"
"100713",402766,"3"
"100714",402774,"1"
"100715",402775,"1"
"100716",402779,"1"
"100717",402782,"1"
"100718",402784,"1"
"100719",402785,"3"
"100720",402788,"1"
"100721",402791,"3"
"100722",402797,"3"
"100723",402809,"3"
"100724",402810,"1"
"100725",402811,"3"
"100726",402816,"1"
"100727",402817,"1"
"100728",402819,"3"
"100729",402826,"1"
"100730",402827,"1"
"100731",402828,"1"
"100732",402830,"3"
"100733",402839,"3"
"100734",402842,"3"
"100735",402848,"1"
"100736",402849,"3"
"100737",402851,"1"
"100738",402852,"1"
"100739",402854,"3"
"100740",402858,"1"
"100741",402862,"3"
"100742",402866,"3"
"100743",402868,"3"
"100744",402874,"3"
"100745",402876,"1"
"100746",402880,"1"
"100747",402887,"3"
"100748",402888,"3"
"100749",402890,"1"
"100750",402898,"1"
"100751",402900,"1"
"100752",402903,"1"
"100753",402907,"1"
"100754",402908,"1"
"100755",402911,"3"
"100756",402912,"3"
"100757",402920,"1"
"100758",402930,"3"
"100759",402939,"1"
"100760",402941,"1"
"100761",402945,"1"
"100762",402950,"3"
"100763",402952,"1"
"100764",402954,"1"
"100765",402957,"1"
"100766",402958,"1"
"100767",402960,"1"
"100768",402963,"3"
"100769",402965,"3"
"100770",402966,"1"
"100771",402969,"1"
"100772",402970,"3"
"100773",402988,"1"
"100774",402989,"3"
"100775",402990,"3"
"100776",402997,"1"
"100777",403003,"1"
"100778",403004,"3"
"100779",403005,"1"
"100780",403008,"3"
"100781",403015,"3"
"100782",403020,"1"
"100783",403025,"1"
"100784",403031,"3"
"100785",403033,"1"
"100786",403035,"3"
"100787",403036,"3"
"100788",403042,"1"
"100789",403048,"3"
"100790",403057,"1"
"100791",403058,"1"
"100792",403061,"3"
"100793",403062,"3"
"100794",403064,"3"
"100795",403065,"3"
"100796",403067,"1"
"100797",403085,"3"
"100798",403088,"3"
"100799",403098,"1"
"100800",403102,"1"
"100801",403106,"3"
"100802",403120,"1"
"100803",403123,"1"
"100804",403125,"3"
"100805",403128,"1"
"100806",403135,"1"
"100807",403136,"3"
"100808",403143,"3"
"100809",403146,"3"
"100810",403158,"1"
"100811",403161,"3"
"100812",403164,"3"
"100813",403172,"1"
"100814",403178,"1"
"100815",403191,"3"
"100816",403193,"3"
"100817",403196,"1"
"100818",403197,"1"
"100819",403198,"1"
"100820",403199,"3"
"100821",403200,"3"
"100822",403215,"3"
"100823",403216,"3"
"100824",403221,"3"
"100825",403222,"3"
"100826",403223,"3"
"100827",403224,"1"
"100828",403227,"1"
"100829",403231,"1"
"100830",403233,"1"
"100831",403234,"1"
"100832",403237,"1"
"100833",403239,"1"
"100834",403245,"1"
"100835",403247,"3"
"100836",403248,"1"
"100837",403251,"3"
"100838",403252,"3"
"100839",403256,"1"
"100840",403259,"3"
"100841",403264,"3"
"100842",403266,"3"
"100843",403268,"1"
"100844",403270,"1"
"100845",403271,"3"
"100846",403273,"1"
"100847",403275,"1"
"100848",403277,"1"
"100849",403279,"1"
"100850",403281,"1"
"100851",403284,"3"
"100852",403286,"3"
"100853",403290,"1"
"100854",403298,"1"
"100855",403316,"3"
"100856",403317,"3"
"100857",403319,"1"
"100858",403321,"1"
"100859",403325,"1"
"100860",403326,"1"
"100861",403329,"3"
"100862",403338,"1"
"100863",403340,"1"
"100864",403346,"3"
"100865",403347,"1"
"100866",403354,"3"
"100867",403355,"3"
"100868",403359,"3"
"100869",403365,"1"
"100870",403370,"1"
"100871",403371,"3"
"100872",403375,"3"
"100873",403376,"1"
"100874",403377,"1"
"100875",403379,"1"
"100876",403381,"3"
"100877",403383,"1"
"100878",403387,"1"
"100879",403388,"1"
"100880",403392,"3"
"100881",403399,"3"
"100882",403412,"1"
"100883",403415,"1"
"100884",403426,"1"
"100885",403427,"3"
"100886",403432,"1"
"100887",403437,"1"
"100888",403440,"1"
"100889",403441,"3"
"100890",403443,"1"
"100891",403444,"1"
"100892",403457,"1"
"100893",403459,"3"
"100894",403464,"1"
"100895",403476,"1"
"100896",403478,"1"
"100897",403480,"3"
"100898",403492,"1"
"100899",403495,"1"
"100900",403496,"3"
"100901",403504,"1"
"100902",403505,"3"
"100903",403509,"1"
"100904",403510,"1"
"100905",403511,"3"
"100906",403513,"3"
"100907",403514,"1"
"100908",403516,"1"
"100909",403517,"1"
"100910",403521,"3"
"100911",403522,"3"
"100912",403528,"1"
"100913",403533,"3"
"100914",403536,"1"
"100915",403541,"1"
"100916",403544,"3"
"100917",403545,"1"
"100918",403547,"1"
"100919",403549,"3"
"100920",403551,"3"
"100921",403555,"1"
"100922",403556,"1"
"100923",403559,"3"
"100924",403560,"3"
"100925",403568,"1"
"100926",403571,"1"
"100927",403573,"1"
"100928",403574,"3"
"100929",403579,"1"
"100930",403582,"1"
"100931",403594,"1"
"100932",403595,"1"
"100933",403598,"1"
"100934",403602,"1"
"100935",403604,"1"
"100936",403608,"3"
"100937",403610,"3"
"100938",403614,"1"
"100939",403616,"1"
"100940",403619,"3"
"100941",403620,"1"
"100942",403629,"1"
"100943",403642,"1"
"100944",403643,"3"
"100945",403647,"1"
"100946",403651,"3"
"100947",403654,"1"
"100948",403656,"1"
"100949",403657,"3"
"100950",403660,"3"
"100951",403673,"1"
"100952",403680,"3"
"100953",403682,"1"
"100954",403684,"3"
"100955",403686,"1"
"100956",403692,"1"
"100957",403693,"3"
"100958",403699,"1"
"100959",403710,"1"
"100960",403711,"1"
"100961",403714,"1"
"100962",403715,"1"
"100963",403716,"3"
"100964",403718,"3"
"100965",403723,"1"
"100966",403726,"1"
"100967",403733,"1"
"100968",403734,"3"
"100969",403737,"3"
"100970",403741,"3"
"100971",403756,"1"
"100972",403759,"3"
"100973",403760,"1"
"100974",403763,"3"
"100975",403766,"3"
"100976",403767,"1"
"100977",403769,"3"
"100978",403772,"3"
"100979",403774,"1"
"100980",403780,"1"
"100981",403782,"1"
"100982",403796,"1"
"100983",403808,"3"
"100984",403817,"1"
"100985",403819,"1"
"100986",403822,"3"
"100987",403825,"3"
"100988",403827,"3"
"100989",403828,"1"
"100990",403830,"1"
"100991",403835,"1"
"100992",403836,"1"
"100993",403838,"3"
"100994",403839,"1"
"100995",403840,"1"
"100996",403843,"1"
"100997",403845,"3"
"100998",403849,"1"
"100999",403851,"3"
"101000",403859,"1"
"101001",403864,"3"
"101002",403872,"3"
"101003",403875,"3"
"101004",403876,"1"
"101005",403877,"1"
"101006",403881,"1"
"101007",403883,"3"
"101008",403884,"1"
"101009",403885,"3"
"101010",403893,"1"
"101011",403897,"1"
"101012",403903,"1"
"101013",403920,"1"
"101014",403921,"3"
"101015",403922,"1"
"101016",403931,"1"
"101017",403937,"3"
"101018",403943,"3"
"101019",403948,"1"
"101020",403950,"3"
"101021",403954,"1"
"101022",403959,"3"
"101023",403963,"1"
"101024",403966,"3"
"101025",403968,"1"
"101026",403971,"3"
"101027",403980,"1"
"101028",403985,"3"
"101029",403993,"1"
"101030",403997,"1"
"101031",403998,"1"
"101032",404000,"3"
"101033",404006,"3"
"101034",404007,"3"
"101035",404017,"1"
"101036",404022,"1"
"101037",404025,"1"
"101038",404030,"1"
"101039",404034,"1"
"101040",404038,"3"
"101041",404040,"3"
"101042",404042,"1"
"101043",404043,"3"
"101044",404045,"1"
"101045",404055,"3"
"101046",404056,"1"
"101047",404058,"3"
"101048",404070,"3"
"101049",404072,"3"
"101050",404086,"1"
"101051",404094,"1"
"101052",404099,"1"
"101053",404102,"1"
"101054",404108,"1"
"101055",404114,"1"
"101056",404115,"1"
"101057",404121,"1"
"101058",404126,"3"
"101059",404128,"3"
"101060",404132,"1"
"101061",404136,"3"
"101062",404138,"3"
"101063",404150,"3"
"101064",404153,"3"
"101065",404154,"1"
"101066",404155,"1"
"101067",404162,"1"
"101068",404165,"1"
"101069",404167,"1"
"101070",404169,"1"
"101071",404172,"3"
"101072",404175,"1"
"101073",404177,"1"
"101074",404180,"1"
"101075",404183,"3"
"101076",404188,"1"
"101077",404189,"3"
"101078",404191,"1"
"101079",404192,"1"
"101080",404197,"1"
"101081",404199,"1"
"101082",404200,"3"
"101083",404203,"1"
"101084",404204,"3"
"101085",404208,"1"
"101086",404219,"3"
"101087",404221,"3"
"101088",404224,"1"
"101089",404228,"3"
"101090",404230,"3"
"101091",404246,"1"
"101092",404253,"1"
"101093",404262,"3"
"101094",404269,"1"
"101095",404275,"1"
"101096",404276,"1"
"101097",404278,"1"
"101098",404285,"3"
"101099",404298,"1"
"101100",404301,"3"
"101101",404307,"1"
"101102",404314,"3"
"101103",404322,"1"
"101104",404323,"1"
"101105",404327,"1"
"101106",404328,"1"
"101107",404335,"1"
"101108",404341,"1"
"101109",404342,"1"
"101110",404346,"3"
"101111",404349,"3"
"101112",404366,"3"
"101113",404369,"3"
"101114",404376,"3"
"101115",404379,"3"
"101116",404383,"3"
"101117",404385,"3"
"101118",404393,"3"
"101119",404394,"1"
"101120",404398,"1"
"101121",404406,"1"
"101122",404413,"1"
"101123",404414,"3"
"101124",404415,"3"
"101125",404417,"3"
"101126",404419,"1"
"101127",404429,"1"
"101128",404431,"1"
"101129",404434,"1"
"101130",404436,"3"
"101131",404437,"1"
"101132",404447,"1"
"101133",404450,"3"
"101134",404452,"1"
"101135",404453,"3"
"101136",404457,"1"
"101137",404460,"3"
"101138",404463,"1"
"101139",404465,"3"
"101140",404466,"1"
"101141",404472,"1"
"101142",404473,"3"
"101143",404474,"1"
"101144",404486,"3"
"101145",404493,"1"
"101146",404495,"1"
"101147",404496,"1"
"101148",404499,"3"
"101149",404500,"1"
"101150",404501,"3"
"101151",404505,"1"
"101152",404506,"1"
"101153",404509,"3"
"101154",404511,"1"
"101155",404514,"1"
"101156",404518,"3"
"101157",404521,"1"
"101158",404540,"1"
"101159",404545,"1"
"101160",404552,"1"
"101161",404561,"1"
"101162",404564,"1"
"101163",404566,"1"
"101164",404570,"1"
"101165",404576,"1"
"101166",404577,"3"
"101167",404582,"1"
"101168",404584,"3"
"101169",404587,"3"
"101170",404590,"1"
"101171",404592,"1"
"101172",404596,"1"
"101173",404603,"1"
"101174",404609,"1"
"101175",404612,"1"
"101176",404613,"1"
"101177",404616,"3"
"101178",404617,"1"
"101179",404618,"1"
"101180",404621,"1"
"101181",404623,"3"
"101182",404627,"1"
"101183",404632,"1"
"101184",404642,"1"
"101185",404646,"3"
"101186",404648,"1"
"101187",404649,"1"
"101188",404651,"1"
"101189",404655,"1"
"101190",404659,"1"
"101191",404662,"1"
